Date,High,Low,Open,Close,Volume,Adj Close,Polarity Score
23-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5277463,9.999999974752427e-07,0.14048446
23-04-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,59655564,9.999999974752427e-07,0.12186461999999999
24-02-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20920843,9.999999974752427e-07,0.10928406666666668
24-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8743302,9.999999974752427e-07,0.11773588
24-04-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,61534006,9.999999974752427e-07,0.10138984000000001
25-02-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13099956,9.999999974752427e-07,0.10718090000000001
25-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20687759,9.999999974752427e-07,0.16142226
25-04-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82433788,9.999999974752427e-07,0.12329883999999999
26-02-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8084363,9.999999974752427e-07,0.1414587
26-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9426454,9.999999974752427e-07,0.227658
26-04-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,87365143,9.999999974752427e-07,0.16430236
27-02-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9309265,9.999999974752427e-07,0.19948545363659084
27-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9245220,9.999999974752427e-07,0.16902984
28-02-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13070053,9.999999974752427e-07,0.131502325
28-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,94000562,9.999999974752427e-07,0.15358628
29-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,47114985,9.999999974752427e-07,0.11497318000000001
30-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25056237,9.999999974752427e-07,0.10706062
31-03-2022,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26147666,9.999999974752427e-07,0.08390728145629126
