Date,High,Low,Open,Close,Volume,Adj Close,Polarity Score
03-01-2022,0.04046599939465523,0.0388219989836216,0.03995899856090546,0.03911000117659569,4540382,0.03911000117659569,0.09586716666666666
03-02-2022,0.02149599976837635,0.01996699906885624,0.02105499990284443,0.020416000857949257,2354228,0.020416000857949257,0.14602035000000002
03-03-2022,0.02130500040948391,0.020068999379873276,0.021282000467181206,0.020086999982595444,3187547,0.020086999982595444,0.1381425
03-04-2022,0.025363000109791756,0.02306400053203106,0.02456199936568737,0.023468000814318657,8960013,0.023468000814318657,0.14641722
04-01-2022,0.039301998913288116,0.0377810001373291,0.03909999877214432,0.03785400092601776,3339748,0.03785400092601776,0.0710152
04-02-2022,0.022670000791549683,0.020282000303268433,0.020413000136613846,0.022599000483751297,3856593,0.022599000483751297,0.09634218
04-03-2022,0.020114999264478683,0.018977999687194824,0.020089000463485718,0.018993999809026718,3477669,0.018993999809026718,0.08510676
04-04-2022,0.023528000339865685,0.021745000034570694,0.023468000814318657,0.022119000554084778,5626143,0.022119000554084778,0.09083162
13-02-2022,0.025356000289320946,0.024004999548196793,0.025150999426841736,0.024209000170230865,3576206,0.024209000170230865,0.11319982527664532
13-03-2022,0.017830999568104744,0.017031999304890633,0.017715999856591225,0.017040999606251717,2511868,0.017040999606251717,0.1110595
13-04-2022,0.02020999975502491,0.01810400001704693,0.018191000446677208,0.020163999870419502,8103112,0.020163999870419502,0.11992016000000001
14-02-2022,0.024228999391198158,0.022444000467658043,0.02419999986886978,0.022547999396920204,7630065,0.022547999396920204,0.36739109999999997
14-03-2022,0.017328999936580658,0.016839999705553055,0.01703999936580658,0.017235999926924706,2672658,0.017235999926924706,0.07584052000000001
14-04-2022,0.020323000848293304,0.019238000735640526,0.02016500011086464,0.01946300081908703,3093349,0.01946300081908703,0.16788908000000002
15-02-2022,0.02463899925351143,0.02254600077867508,0.02254899963736534,0.024553000926971436,4922000,0.024553000926971436,0.15053454876937103
15-03-2022,0.017277000471949577,0.017021000385284424,0.01723499968647957,0.017196999862790108,2181533,0.017196999862790108,0.10092228
15-04-2022,0.019857000559568405,0.019463999196887016,0.019463999196887016,0.0196090005338192,2572785,0.0196090005338192,0.11524201861130995
16-02-2022,0.024668000638484955,0.023574000224471092,0.02455499954521656,0.024255000054836273,4960041,0.024255000054836273,0.010104740608228987
16-03-2022,0.017694000154733658,0.017169000580906868,0.017196999862790108,0.01744999922811985,2758192,0.01744999922811985,0.07603558
16-04-2022,0.01964999921619892,0.019348999485373497,0.01961199939250946,0.019386999309062958,2396187,0.019386999309062958,0.1312673
17-02-2022,0.024255000054836273,0.022148000076413155,0.024255000054836273,0.022179000079631805,5654043,0.022179000079631805,0.23253940520446098
17-03-2022,0.017589999362826347,0.01695300079882145,0.01744999922811985,0.016968000680208206,1406402,0.016968000680208206,0.13307236
17-04-2022,0.019571000710129738,0.019279999658465385,0.019388999789953232,0.01940299943089485,2455887,0.01940299943089485,0.12946602000000001
18-02-2022,0.022230999544262886,0.021466000005602837,0.022182999178767204,0.021707000210881233,4788922,0.021707000210881233,0.2451443920829406
18-03-2022,0.016976000741124153,0.01648700051009655,0.016966000199317932,0.016791999340057373,1489717,0.016791999340057373,0.08927542
18-04-2022,0.019440999254584312,0.018024999648332596,0.019404999911785126,0.018616000190377235,5012752,0.018616000190377235,0.14183268000000002
19-02-2022,0.022165000438690186,0.020625999197363853,0.021705999970436096,0.020718000829219818,4329773,0.020718000829219818,0.0001678301886792453
19-03-2022,0.0175819993019104,0.01675499975681305,0.016790999099612236,0.017351999878883362,2899828,0.017351999878883362,0.22352464
19-04-2022,0.01896600052714348,0.018496999517083168,0.018616000190377235,0.01881599985063076,5220647,0.01881599985063076,0.14101148
20-02-2022,0.020726000890135765,0.019703000783920288,0.020718000829219818,0.02012999914586544,3606275,0.02012999914586544,0.2194735
20-03-2022,0.017400000244379044,0.01691499911248684,0.017357999458909035,0.016969000920653343,2326913,0.016969000920653343,0.11055491999999999
20-04-2022,0.019689999520778656,0.018712999299168587,0.018813999369740486,0.019442999735474586,6197703,0.019442999735474586,0.12765532000000002
21-02-2022,0.021330000832676888,0.01964999921619892,0.020128000527620316,0.019669000059366226,6410944,0.019669000059366226,0.135519375
21-03-2022,0.017054999247193336,0.016787000000476837,0.016964999958872795,0.016826000064611435,2465017,0.016826000064611435,0.11594362000000001
21-04-2022,0.019836999475955963,0.018893999978899956,0.019447999075055122,0.018931999802589417,4985870,0.018931999802589417,0.13112878
22-02-2022,0.020589999854564667,0.019308000802993774,0.019665999338030815,0.020016999915242195,4479372,0.020016999915242195,0.11250320000000001
22-03-2022,0.01714099943637848,0.0167859997600317,0.016826000064611435,0.017052000388503075,1816183,0.017052000388503075,0.0
22-04-2022,0.019077999517321587,0.01867000013589859,0.01893400028347969,0.0187819991260767,4510713,0.0187819991260767,0.11292564
23-02-2022,0.021260999143123627,0.019644999876618385,0.020018000155687332,0.019849000498652458,6560793,0.019849000498652458,0.15350195
23-03-2022,0.01812100037932396,0.0169489998370409,0.017052000388503075,0.01812100037932396,2965883,0.01812100037932396,0.14048446
23-04-2022,0.01882999949157238,0.018224000930786133,0.01878100074827671,0.0182499997317791,2805040,0.0182499997317791,0.12186461999999999
24-02-2022,0.01986600086092949,0.01811699941754341,0.01984499953687191,0.01931699924170971,6809540,0.01931699924170971,0.10928406666666668
24-03-2022,0.020732000470161438,0.018031999468803406,0.018118999898433685,0.020347999408841133,9816389,0.020347999408841133,0.11773588
24-04-2022,0.018346000462770462,0.01759300008416176,0.018254999071359634,0.017611000686883926,3187244,0.017611000686883926,0.10138984000000001
25-02-2022,0.01999799907207489,0.01931699924170971,0.01931699924170971,0.019791999831795692,4146367,0.019791999831795692,0.10718090000000001
25-03-2022,0.02047399990260601,0.018772000446915627,0.020346999168395996,0.01878499984741211,4717640,0.01878499984741211,0.16142226
25-04-2022,0.017812000587582588,0.016565000638365746,0.017607999965548515,0.01779399998486042,5457613,0.01779399998486042,0.12329883999999999
26-02-2022,0.020020000636577606,0.01950100064277649,0.019788000732660294,0.019571999087929726,2705655,0.019571999087929726,0.1414587
26-03-2022,0.01880200020968914,0.017916999757289886,0.018783999606966972,0.01795800030231476,4135019,0.01795800030231476,0.227658
26-04-2022,0.017891937866806984,0.01769222505390644,0.01781373657286167,0.017797380685806274,4526104,0.017797380685806274,0.16430236
27-02-2022,0.019717000424861908,0.018993999809026718,0.019571000710129738,0.01903199963271618,2986155,0.01903199963271618,0.19948545363659084
27-03-2022,0.01845099963247776,0.017323000356554985,0.017959000542759895,0.01845099963247776,4786987,0.01845099963247776,0.16902984
28-02-2022,0.020250000059604645,0.01895900070667267,0.019030999392271042,0.02022700011730194,4104610,0.02022700011730194,0.131502325
28-03-2022,0.02250799909234047,0.01843000017106533,0.01845099963247776,0.0224239993840456,7971828,0.0224239993840456,0.15358628
29-03-2022,0.02326899953186512,0.02202400006353855,0.02242100052535534,0.022789999842643738,3532996,0.022789999842643738,0.11497318000000001
30-03-2022,0.022804999724030495,0.02169100008904934,0.0227889996021986,0.022609999403357506,5609570,0.022609999403357506,0.10706062
31-03-2022,0.02284100092947483,0.021453000605106354,0.02260899916291237,0.021560000255703926,5378382,0.021560000255703926,0.08390728145629126
